Account_ID,Prediction
1000702,0.669671932989132
1000705,0.982959106312161
1000706,0.73187074552097
1000708,0.751726990910055
1000712,0
1000723,0.486638814851171
1000731,0.691169934934603
1000733,0
1000735,0.0740086405036574
1000745,0.65950837100726
1000752,0.687463810127838
1000753,0.578225398293613
1000756,0
1000759,0
1000765,0.525685955307337
1000766,0.967709512571358
1000779,0.733877091094375
1000783,0.815534856872905
1000789,0.526236931708029
1000791,0.477841217622979
1000794,0
1000797,0.459848681169801
1000799,0.575512322797981
1000800,0.998666756052173
1000802,0.55138328862215
1000811,0.678786585198474
1000813,0.53648550322454
1000817,0.626664720449167
1000819,0.872353247512331
1000823,0.0417158268965293
1000825,0.601677834754101
1000827,0.541848863724642
1000834,0
1000835,0.327139260777862
1000837,0.44321373084865
1000838,0.922112836419703
1000843,0.608721537808876
1000844,0.848921700679344
1000851,0.428021171066913
1000862,0.602491354282099
1000864,0.973230030271194
1000865,0.854900994733331
1000868,0.964958717491052
1000872,0.433621495953491
1000873,0.629435674087696
1000876,0
1000877,0.400983056393417
1000883,0.780003214372264
1000887,0
1000892,0.469475387892934
1000894,0.769890562777373
1000897,0.750881888631059
1000898,0
1000903,0.941522504750266
1000907,0.421333701498201
1000912,0.713835632035092
1000913,0
1000919,0.889258970994155
1000924,0.980114959757716
1000931,0.989579114987023
1000932,0.370400190222842
1000939,0.557513841377774
1000941,0.410475347435853
1000942,0.706601387154029
1000954,0.706161641277313
1000956,0.656089631215029
1000957,0.492443554254371
1000962,0.653870774172339
1000973,0.80066717494282
1000977,0
1000980,0.978275593732631
1000981,0
1000986,0.63134083811966
1000992,0.615748665849132
1000998,0.744827520169769
1000999,0.594710550155514
1001001,0.701923410261706
1001002,0.688245144608127
1001003,0.822713851628343
1001007,0
1001018,0.492144576335556
1001019,0.914829790203794
1001024,0.898036771642747
1001026,0.691952041219591
1001028,0.588983469528859
1001030,0.652923607617209
1001032,0.756461007272089
1001034,0.0353429439254897
1001037,0.82347827345306
1001047,0.86210757710556
1001049,0.0136282444166796
1001060,0.672548187379353
1001063,0.662376072210851
1001067,0.788767891582924
1001068,0.764469648170715
1001072,0.622083501085526
1001074,0.520558249902792
1001077,0.991653976827352
1001085,0.913086017717285
1001087,0.633436561544674
1001088,0.36694314742585
1001095,0.397800024477137
1001096,0
1001098,0
1001104,0.546657113059002
1001107,0.635148699220958
1001109,0.537172616914065
1001110,0.351488163622871
1001112,0.527689085831647
1001123,0.832142744508691
1001125,0.776131931892988
1001127,0.52644347338549
1001133,0
1001135,0.470204743566638
1001136,0.412691964509544
1001139,0
1001141,0.548134992452519
1001143,0.62402678810657
1001145,0.63911201683114
1001153,0
1001156,0
1001161,0.495714803228194
1001165,0.47071211582515
1001172,0.512959797221306
1001174,0.593858898503148
1001179,0
1001183,0.798572102146327
1001186,0.469841811685308
1001192,0.0255302381074621
1001194,0.62378947393974
1001199,0.589188880069565
1001201,0.509765692870864
1001208,0.654557119957668
1001214,0.695857123412854
1001215,0.330886998097057
1001221,0.451700621392494
1001225,0.638637239328667
1001229,0.485890929104916
1001234,0.60445280665038
1001240,0.491877539234585
1001245,0.290848179480548
1001246,0.831493367718447
1001253,0
1001258,0.971320652609532
1001259,0
1001263,0.485453812764775
1001264,0.763173498228216
1001270,0.562456977726831
1001271,0
1001273,0.7188044632006
1001274,0.0054542606782242
1001279,0.83507472804597
1001280,0.337821076805128
1001282,0.390244099549792
1001287,0.718708280219484
1001289,0.640299131539219
1001292,0.0142113769789798
1001294,0.429389586285265
1001296,0
1001306,0.471492764530729
1001312,0.67241027120799
1001318,0.516963302240036
1001320,0.609605123180319
1001322,0.775214871038614
1001323,0.896144451088126
1001324,0.862021876457642
1001326,0.418005122901102
1001327,0.459379031224698
1001330,0.291944131701356
1001331,0.644320682368445
1001334,0.790104303609166
1001335,0.0556355854675119
1001337,0.393978685240381
1001341,0.766526968377843
1001342,0.547923097052921
1001345,0
1001349,0.506678275802591
1001350,0
1001354,0
1001357,0.782882999368775
1001359,0.852803814548027
1001364,0.529238995009852
1001370,0.414639066225749
1001372,0.47633800077834
1001376,0.809544582773154
1001377,0.334287967057971
1001383,0.281318327094955
1001386,0.77135528726271
1001387,0.603709514381742
1001391,0
1001392,0.664446756288423
1001393,0.944903473682316
1001394,0.383168168795043
1001401,0
1001404,0.00398136389087853
1001406,0.68339953470024
1001413,0
1001423,0
1001424,0.893288855252233
1001425,0.700293549444592
1001428,0.718053891392303
1001431,0.569153178911745
1001432,0
1001433,0.640931581464129
1001434,0.752015454590223
1001436,0
1001437,0.840706062539869
1001438,0.58247916475298
1001442,0.320799475585438
1001444,0.366659745880782
1001445,0.501080263238969
1001446,0
1001448,0.851572849320077
1001450,0.287958515225676
1001451,0.596287204988156
1001453,0.342431071142951
1001457,0
1001458,0.583431018644777
1001461,0
1001462,0.31286047356661
1001465,0.30665634910447
1001466,0.772630463583496
1001468,0.56186625299057
1001469,0.22192581693874
1001470,0.534764342222333
1001477,0.794750993475556
1001480,0.345304970193854
1001482,0
1001484,0.796063445740917
1001485,0.43770028179973
1001487,0.256811550112933
1001492,0.467549993875168
1001494,0.986112705936933
1001497,0.574672827658325
1001500,0.300021806156972
1001501,0.751205745066471
1001502,0.498780017494918
1001509,0.426909517575022
1001516,0.532082691756585
1001518,0
1001522,0
1001523,0.5267852152427
1001527,0.411325439218716
1001530,0.455151392827508
1001532,0
1001535,0.368434006979572
1001537,0.36343092217579
1001538,0.843896641756112
1001539,0
1001540,0.679415280691365
1001547,0.771650506045343
1001548,0.869248197570549
1001549,0.500519492249925
1001551,0.367997302120771
1001556,0.767016379783715
1001568,0.624212063639426
1001570,0
1001572,0.418520444519128
1001574,0.394281179250818
1001581,0
1001582,0.882262886029188
1001583,0.870370758465722
1001584,0.966577987034184
1001585,0.393808005473423
1001588,0.701296527539956
1001592,0.603927354647259
1001595,0.32817429693351
1001596,0
1001607,0.0132515828376337
1001612,0.660536785648737
1001615,0.140255472194
1001617,0.0805436761944905
1001618,0.754622304534005
1001619,0.681538207829751
1001622,0.713913992413265
1001623,0.785515091646495
1001624,0.438703836033647
1001629,0.64657435093001
1001630,0.586825893220162
1001635,0.370555456500728
1001645,0.812729354854614
1001649,0.683109268199369
1001653,0.535290483911335
1001654,0.570145861947661
1001655,0.163180118323371
1001657,0.767155028947597
1001658,0.619543522334421
1001661,0.526083688963004
1001662,0.414478900346741
1001670,0.445621398801877
1001671,0.679817653069606
1001672,0.560652034546649
1001673,0.592809582632744
1001674,0.381305373177107
1001676,0
1001678,0.668976545498136
1001679,0.538918472129467
1001681,0
1001683,0.574832544386514
1001687,0.000556438969250346
1001689,0.391518170081373
1001692,0.562263863710272
1001693,0.585666241149781
1001703,0.696858918665426
1001705,0.779297432896337
1001706,0
1001708,0.595372741331739
1001709,0.482414891032203
1001711,0.639655427162264
1001712,0.407960497281116
1001713,0.580677049108048
1001714,0.681585852408965
1001715,0.395763800998861
1001716,0.755866965282288
1001724,0.983847146733437
1001729,0.422364689978538
1001731,0.26447434943432
1001732,0.854586551049866
1001733,0.389801569120308
1001735,0
1001737,0.644796678467698
1001738,0.59822325666845
1001740,0.675874932354632
1001741,0.447965817545513
1001745,0.233105247338435
1001752,0.4891232102146
1001755,0.994785704972596
1001759,0.792644132369688
1001763,0.688872883208295
1001766,0.290623853312783
1001783,0.543005276444303
1001784,0
1001786,0.610368337177594
1001787,0
1001790,0
1001791,0.504801822876445
1001792,0.71844983252973
1001793,0
1001796,0.41564024212678
1001798,0
1001801,0.246045526042988
1001802,0.73643821376646
1001806,0.989491559392653
1001809,0.545888152303304
1001810,0.567076767797383
1001813,0.553512333203816
1001816,0.431019284280787
1001823,0
1001825,0.600862480653835
1001829,0.632062660204474
1001830,0.80979824706164
1001833,0.852609184691072
1001838,0
1001840,0
1001841,0.649087278470842
1001847,0.741685344373888
1001848,0.493883594677842
1001850,0.417327882667885
1001851,0.72984783733191
1001853,0
1001856,0.524035250483394
1001858,0
1001859,0.404800254710537
1001864,0.884293036396416
1001867,0
1001870,0.351146119561205
1001871,0.527908563985666
1001874,0.101837592075075
1001875,0
1001877,0.490671524633133
1001878,0.961866559725905
1001879,0.604831559824314
1001884,0.693989319042162
1001891,0.478606022724564
1001892,0.702558815590116
1001893,0.594457513333201
1001895,0.0911822754551763
1001896,0.426582655616698
1001897,0
1001898,0
1001902,0.421495354986984
1001909,0.963335017488455
1001914,0.309807352940843
1001917,0.61589981434454
1001919,0.594071711315978
1001922,0.383627375112155
1001924,0.514109316370798
1001925,0.731000303370473
1001926,0
1001928,0.73073887381429
1001929,0.331729488082744
1001932,0.979107300184147
1001934,0.475637962456825
1001937,0
1001940,0.485630646586319
1001943,0.242399019377436
1001944,0.599651093172957
1001946,0.932965695161919
1001947,0.72174906084581
1001952,0.367227628679592
1001961,0.991119809758034
1001962,0.499115673604771
1001965,0.725496069223865
1001971,0.654080432563382
1001974,0.538340388901617
1001976,0.667153499572718
1001979,0.0356969848920959
1001980,0.169839038361779
1001982,0.827374455705267
1001986,0.0873602450238076
1001993,0.566427446367472
1001994,0.422216292445106
1001996,0.775444432134522
1002000,0.756125007025076
1002003,0.4528887140051
1002006,0.37589942252066
1002007,0.759297195743268
1002009,0.330657121972641
1002019,0.234291816360073
1002023,0.363620053718595
1002024,0.32573672060183
1002025,0.668870284646406
1002027,0.527191633145456
1002028,0.498494005588273
1002032,0.904264962320964
1002035,0.780424742542891
1002039,0.0537099060170278
1002041,0.731915344495033
1002045,0.587226723704236
1002047,0.504135398063077
1002054,0.354309830658296
1002055,0.594844257861937
1002056,0.765793142944926
1002063,0.580638415351317
1002064,0.752331164997055
1002070,0.807409186678899
1002075,0.810281484984574
1002076,0.554513153492263
1002081,0.898881693015273
1002086,0.613697257624327
1002087,0.542642287686158
1002088,0.654793510513367
1002089,0.658429335753716
1002090,0.00388558691571676
1002091,0.529953902326844
1002092,0.428051388543826
1002097,0.968925521190953
1002111,0.689298759386898
1002112,0.657158628059485
1002113,0.50566977552813
1002114,0.363414726742343
1002117,0.736581518925771
1002123,0.982892747101966
1002127,0.636273849128276
1002131,0.781692089702285
1002132,0.300946279601721
1002133,0.692627580065874
1002135,0.387086757328003
1002137,0.331931286162154
1002138,0.459075969363088
1002141,0.371723140237465
1002146,0.776567200503545
1002148,0.456269555472367
1002150,0.51135885038742
1002154,0.313610957137319
1002156,0.0462074506422057
1002157,0.697918556793216
1002161,0.788268504726004
1002170,0.634732944267018
1002171,0.690157710555703
1002172,0.263818804354248
1002182,0.875023435719411
1002189,0
1002194,0.884751259192221
1002198,0.666623281151454
1002199,0.289248137914995
1002201,0.384377780607334
1002202,0.189324851131966
1002204,0.788384669255877
1002206,0.681366981241962
1002207,0.62338958502533
1002208,0.724199769754352
1002209,0.64378157856398
1002212,0.789993383255402
1002217,0.614364070953354
1002218,0.496887547896799
1002220,0
1002225,0.428084261436451
1002226,0
1002227,0.613491074806503
1002230,0.58525269512159
1002239,0.623301393668916
1002243,0.94581648471614
1002244,0.0993350342279236
1002245,0.619250900599859
1002249,0.655378358301684
1002252,0.546858948766512
1002253,0.786706798356407
1002255,0.496586162494184
1002257,0.700182478355849
1002259,0.143885626704233
1002262,0.616530072950386
1002263,0.532819497020807
1002265,0.246188924615583
1002267,0.599729403757548
1002268,0.334116425503265
1002271,0.343972870407602
1002272,0.309308626805612
1002276,0.540662338289014
1002278,0.50168295559608
1002279,0.387532520964354
1002284,0
1002286,0.986118853513365
1002292,0.71642253038136
1002297,0.661623484672517
1002301,0.794180772603466
1002304,0.827851856185113
1002307,0.716356619809847
1002310,0.266371522967357
1002312,0.742933265764388
1002314,0.802079921246879
1002315,0.290628812610459
1002316,0.672909050263525
1002318,0.348136874745898
1002322,0.401331620867711
1002324,0.640279457008396
1002325,0.739833694913342
1002327,0.990199609822441
1002330,0.511499195797052
1002334,0.686337160982051
1002335,0.154124984082158
1002337,0.491065266014794
1002338,0.483552245307942
1002339,0.817519453289172
1002343,0.766344044170022
1002345,0.683025431315586
1002347,0.637722979379071
1002355,0.9527804764301
1002358,0.646420216868217
1002360,0.505797151278237
1002361,0.613132234051912
1002366,0.509500115513659
1002370,0
1002372,0.441250029094568
1002376,0.665495384299098
1002379,0.609743239621129
1002381,0.568510194303434
1002384,0.81889570723489
1002392,0.580631312932445
1002394,0.711723568857596
1002399,0.458253427328552
1002409,0.627609075471658
1002419,0
1002420,0.833539335585567
1002421,0.788318149745013
1002433,0.823007132234066
1002436,0.0185567694829655
1002437,0.640442471015033
1002439,0
1002442,0.0111742639042865
1002444,0.544862347481291
1002446,0.138332595749471
1002448,0.498943096415224
1002450,0.0470197460923838
1002456,0.638007455495345
1002457,0
1002460,0.253938413414578
1002461,0.83921701635355
1002465,0.258316031699641
1002474,0
1002475,0.581816943473477
1002476,0.402685552352058
1002477,0.774131913584819
1002487,0.575255154101194
1002488,0.80971902369778
1002490,0.566148110022885
1002491,0.522554213495506
1002500,0
1002501,0.328781126174727
1002503,0.484965587980041
1002504,0.568367322298817
1002509,0.267620697699593
1002512,0.467464291799274
1002513,0.821363540463391
1002515,0.426263931977504
1002516,0.698584404583347
1002517,0.676210827246509
1002519,0.805996425240201
1002520,0.263019188826917
1002522,0.530466183037218
1002526,0
1002529,0.312915392527617
1002531,0.00678576405807105
1002532,0.236245218006855
1002541,0.692722870403307
1002545,0.662730723231646
1002547,0.648569360652261
1002550,0.696165599703757
1002554,0.702851241046637
1002556,0.207913435848331
1002557,0.660482179409526
1002566,0.521868230452074
1002568,0.878265653947057
1002571,0.484821307674958
1002572,0.709824009406372
1002574,0.351399456464742
1002577,0.508940927106277
1002582,0.610875105991058
1002585,0
1002594,0.602863435697698
1002597,0.826447276358179
1002598,0.758274981829397
1002599,0.735175360730936
1002605,0.290675051317744
1002606,0.493965185707852
1002607,0.297909846515795
1002609,0.524437724075112
1002611,0.348894980819063
1002618,0.0196487375955311
1002620,0.0475141596617058
1002621,0.534444207066471
1002622,0.650592425009359
1002624,0.246677977817796
1002625,0.537833321587563
1002633,0.0604540189142585
1002636,0.724478310881894
1002645,0.552418118587897
1002647,0.397625130346446
1002648,0.765185820502862
1002651,0.674219133192061
1002655,0.0946898025742395
1002656,0.627464961233101
1002662,0.504010640942861
1002667,0.583152501658047
1002669,0.492869115700913
1002673,0.616075419914835
1002678,0.513268402175837
1002679,0.249883188544396
1002681,0.611881552136616
1002683,0.566353310275598
1002686,0.00165415659996008
1002689,0.339397548808812
1002691,0.705866921074775
1002693,0.663455707691965
1002694,0.656962868460193
1002696,0.324872876652738
1002700,0.432587409906313
1002701,0.87474858784223
1002704,0.770940753416869
1002705,0.61965203209436
1002707,0.550953044814118
1002708,0.54723662345218
1002715,0.618009591863016
1002717,0.448090289048025
1002718,0.719913840844374
1002719,0.604810364298009
1002721,0
1002722,0.549860921400257
1002723,0.50298730661412
1002726,0.632814030274291
1002728,0.381283215189411
1002730,0.27090392075292
1002731,0.177100830623944
1002734,0.851484089760853
1002738,0
1002739,0.382484166409996
1002741,0.900796474756476
1002743,0.240514772203015
1002751,0
1002752,0
1002753,0
1002755,0
1002758,0.532080644523115
1002759,0
1002760,0
1002765,0.355826096326219
1002768,0.7378020185044
1002770,0.96530866837745
1002774,0.571092770297686
1002780,0.41582236849577
1002782,0.441298608946466
1002783,0
1002786,0.513947741060165
1002787,0.362429062083819
1002788,0.523708497659103
1002790,0.584866760058676
1002791,0.612388675523609
1002793,0.434622830342351
1002808,0.611126369883646
1002810,0.638967576871383
1002812,0
1002818,0.0161163652022123
1002819,0.643393669930036
1002828,0
1002829,0.601367798313336
1002830,0.726250220612758
1002837,0.219461839713655
1002839,0.70063633956861
1002841,0.774508168883568
1002842,0.474498856920015
1002843,0.372721298589414
1002850,0.52033001777148
1002852,0.837789020197528
1002860,0.865917203983574
1002861,0
1002868,0.890037450150241
1002870,0.342632411952275
1002871,0.402834557017289
1002875,0.137722555714756
1002878,0.538077271753267
1002879,0.985376095880473
1002883,0
1002884,0
1002886,0.251564466742768
1002892,0
1002895,0.59360681774407
1002897,0.99015947745503
1002899,0.456835480743448
1002913,0
1002916,0.872905355621511
1002919,0.689162289402329
1002921,0.756994136041653
1002922,0.713404407443793
1002925,0.64317199306628
1002926,0.454407599754702
1002927,0.621113405062453
1002928,0.406465900238245
1002935,0
1002938,0.793121576466436
1002942,0.552560791415356
1002946,0.407456664574939
1002948,0.595336861993363
1002949,0.605345521747755
1002952,0.00911841311776679
1002953,0.387830196273846
1002954,0.318788175903775
1002962,0.956393393493321
1002965,0.248500803009552
1002967,0.614783449388997
1002968,0.729277356131532
1002969,0.996497104113498
1002971,0
1002973,0
1002975,0.465468185682771
1002976,0.0171224036786932
1002984,0.660993881802625
1002985,0
1002989,0.239561932341125
1002991,0.579188467147611
1002992,0.185408987239248
1002994,0.527401921592158
1002996,0.744217068575915
1003002,0.679573521495188
1003004,0
1003011,0.379573281586633
1003020,0.405729025176293
1003021,0.28324233167027
1003023,0.554030036473132
1003026,0.533059674566661
1003028,0.290939336015378
1003030,0.507327334566936
1003031,0
1003036,0.546832573700847
1003037,0.629533000358045
1003038,0.720741869509724
1003039,0.377711637315091
1003044,0.647333892102544
1003045,0
1003052,0.565580817950864
1003053,0.500816644901056
1003054,0.470728881594131
1003056,0.809129171033588
1003058,0.637022720092101
1003059,0.399915887159825
1003061,0.459717617164462
1003065,0.873377228892495
1003070,0.593666209250184
1003075,0.44961986371314
1003079,0.546549646468134
1003082,0.668782531281674
1003086,0.0638082988251123
1003089,0
1003091,0.468873290615816
1003095,0.67140065849245
1003096,0.490911051352157
1003099,0.5774164322726
1003101,0.749372988754105
1003103,0.325192318764199
1003106,0.430922140638049
1003107,0.547558430442734
1003120,0.473961131226653
1003122,0.694146325522131
1003128,0.972460270082405
1003129,0.379260015233291
1003130,0.477881721108911
1003132,0.422580641109268
1003133,0.0604044719058094
1003139,0.312252671894792
1003143,0.384241122397395
1003151,0.5654426655831
1003152,0.45155640964035
1003153,0.73793192664974
1003155,0.508171149449141
1003158,0.714121113775499
1003160,0.601513876255484
1003165,0.774890828792044
1003169,0.873536263147775
1003172,0.608063485425024
1003173,0.418546883244358
1003175,0.644769395565068
1003179,0.528091870914922
1003181,0.473292910609263
1003182,0.754740870278844
1003187,0.661442811246696
1003188,0.62240997338425
1003189,0.81924075097224
1003192,0.477774105883354
1003193,0.525462979527182
1003201,0.729396403294409
1003204,0.755985178709271
1003205,0.362929462043981
1003206,0.946245236899904
1003208,0.283896567002887
1003209,0.52801053657893
1003210,0
1003211,0.309397051627321
1003212,0.672235447769355
1003215,0.33359500391814
1003216,0.777563103854011
1003223,0.46995840047018
1003224,0.346884787715647
1003226,0.574915334347132
1003227,0.45160020429919
1003231,0.560884279805156
1003232,0
1003234,0.727815870103195
1003236,0.689975509697499
1003237,0.803559655453643
1003240,0.581789568708051
1003247,0.530206057737933
1003260,0.45670403844454
1003262,0.468330716992531
1003266,0.524927120785166
1003267,0.848783310677811
1003268,0.519708657778426
1003269,0.475200474886812
1003271,0
1003273,0.685775007692992
1003281,0.300155880312502
1003287,0.57831791541057
1003288,0.723660436810405
1003289,0.433909293366058
1003291,0.490968545757577
1003294,0.656541306340318
1003295,0.712015588377891
1003302,0.515711234808648
1003312,0.844409219976314
1003315,0.554380958082278
1003319,0.497994684502049
1003321,0.555398788772738
1003322,0.464981962594625
1003323,0.33004185253786
1003327,0.0108321502478326
1003328,0
1003332,0.543279402101602
1003336,0.699598979486257
1003340,0.79612784354535
1003341,0.50062071568396
1003342,0
1003343,0.524818218531093
1003345,0.424541838657702
1003347,0.649339955351538
1003350,0.94441590323772
1003353,0.530020912347211
1003354,0.0515594686127093
1003355,0.666365400905977
1003356,0.532416800779922
1003358,0.546099961808019
1003359,0.621664831444089
1003362,0.995064097114672
1003364,0.430572899274189
1003365,0.337253391295422
1003366,0.611624114207083
1003367,0
1003370,0.469586175076273
1003371,0.937683913918454
1003378,0.715613431191902
1003379,0.513830358890613
1003381,0.330854159815106
1003383,0.810394555203426
1003386,0.984688594164555
1003395,0
1003397,0.438903851592483
1003398,0.541632554535606
1003401,0.254518330887355
1003403,0.807230161736505
1003405,0.0089906835562384
1003406,0.46023439543969
1003409,0.58663754115585
1003412,0.532955247261436
1003413,0.792379520723535
1003414,0.638763088726422
1003415,0.529406403367089
1003427,0.60203131578088
1003428,0.658714794078104
1003436,0.786512507299784
1003439,0.516553790269699
1003441,0.00283052748353493
1003447,0.529639277716902
1003454,0.464964489179175
1003455,0.393727693610365
1003458,0.605297683968474
1003461,0.855741472356367
1003462,0.475976205440965
1003466,0.388838551661906
1003471,0.470220296240676
1003474,0.727411326127773
1003476,0.653417098983766
1003477,0.589200809875512
1003480,0.478869186800557
1003485,0.376632527069467
1003487,0.66928541676256
1003489,0.891420452085758
1003492,0.458472577686189
1003494,0.648681870729728
1003495,0.259834921028594
1003506,0.684595886861207
1003507,0.426435184684774
1003509,0.489583177966849
1003510,0.453075125035065
1003511,0.311344721309726
1003513,0.448203168269579
1003519,0.484701768211553
1003522,0.624969701074601
1003523,0.508440044038348
1003524,0.610280991414164
1003525,0.528161347455355
1003527,0.536415939150197
1003529,0.775488009828373
1003535,0.954020340459133
1003539,0.575569390852443
1003542,0.633883029504867
1003544,0.619308416586723
1003545,0.557766151158355
1003547,0.0573050932645681
1003550,0.645354898409377
1003556,0.532573877281285
1003558,0.267276685056451
1003560,0
1003561,0.0147021695294841
1003569,0.0835188305616064
1003572,0.737009203056926
1003577,0.752656757078459
1003579,0.530681460296177
1003586,0.731754129964783
1003587,0.569493367939821
1003593,0
1003595,0.478314836774451
1003600,0.488316272038726
1003604,0.0296703204403741
1003607,0.541331663319206
1003609,0.695372343655436
1003611,0.641992655123455
1003612,0.585574676106735
1003613,0.482949893371797
1003619,0.594218855548551
1003620,0.199710993460854
1003621,0.467909632911582
1003623,0.38009099138718
1003625,0.334240616629613
1003629,0.575326516551161
1003631,0.365793689820228
1003632,0.911121078245595
1003634,0.80647993390273
1003637,0.689841732692914
1003639,0.483905595380824
1003642,0.585604164355116
1003651,0
1003655,0.529856895680742
1003656,0.254491950719509
1003659,0.553705631780052
1003668,0.808397702500659
1003671,0.708859984511622
1003672,0.578025837947981
1003674,0.684707827727896
1003677,0.904553766074387
1003678,0.472941532253821
1003681,0.597165690603864
1003682,0.377127070871233
1003683,0.522405589800301
1003684,0
1003686,0.637800397941158
1003693,0.59315428440813
1003698,0.587034475740542
1003702,0.638274053721044
1003705,0.684584937402225
1003708,0.706175059380858
1003710,0.413320508388904
1003714,0.505472785148687
1003716,0.728913586268142
1003721,0.64752054594499
1003722,0.630398888029102
1003728,0.321292516265819
1003729,0.355498279921031
1003730,0.364456965359614
1003732,0.49115857393265
1003738,0.977544849447298
1003746,0.754860233066923
1003752,0.675842138882643
1003756,0.535458375453817
1003757,0.0317502518242419
1003758,0.776402605490624
1003759,0.547018447696881
1003760,0
1003765,0.362732825570816
1003779,0
1003781,0
1003785,0.448592633355319
1003788,0
1003789,0.403829173689999
1003790,0.551943154888344
1003793,0.968938675636304
1003796,0.519563789040921
1003805,0.429634232911935
1003806,0.410619552149859
1003807,0.793149151689241
1003809,0.765709082071665
1003810,0.391688077056515
1003811,0.540217176185645
1003815,0.519602231215352
1003816,0.419192356287557
1003818,0.454609981734462
1003819,0.618995871044097
1003823,0
1003824,0.417313558688353
1003828,0.538749560337839
1003830,0.668812876929338
1003833,0.915627236445378
1003840,0.505255128988589
1003842,0.346311169281972
1003845,0.424565209555522
1003850,0
1003852,0.90405508958609
1003860,0.549813418266401
1003862,0.580273937892507
1003869,0
1003870,0.533039426533274
1003872,0.685223247763464
1003874,0.505798842369127
1003876,0.631543922904846
1003877,0.600371053933315
1003878,0.3623685382517
1003879,0.542773592048739
1003881,0.293822277248909
1003887,0.294655206119781
1003889,0.670932316908666
1003891,0.638683488581488
1003894,0.43142608764219
1003898,0
1003899,0.870327109208248
1003900,0
1003908,0.770746510304381
1003912,0.620073951942886
1003921,0.853845923370082
1003925,0.56989850552947
1003929,0.273419164394161
1003931,0.403382439909952
1003934,0.652103749220799
1003940,0.994803905811343
1003951,0.575233788232035
1003953,0.571754780543383
1003955,0.718466623560964
1003958,0.859569477706547
1003960,0
1003965,0.344591293443808
1003969,0.984439709275617
1003972,0.470427261179006
1003978,0.40691384102897
1003984,0.950397099944954
1003990,0.666759243548531
1003992,0
1003994,0.0676239211309638
1004003,0
1004014,0.967681432799491
1004015,0.974951086893804
1004019,0.376591451670611
1004026,0.778504646591631
1004027,0.434153919675831
1004028,0.173830268525385
1004032,0.421045947687793
1004033,0
1004035,0.993256846113254
1004036,0.603298153456607
1004037,0
